week_date,week_number,month_number,month_name,calendar_year,segment,age_band,demographic,platform,region,avg_transaction,transactions,sales
2019-09-02,35,9,September,2019,C2,"Middle Aged",Couples,Retail,ASIA,38.68,112442,4349307
2019-09-02,35,9,September,2019,F1,"Young Adults",Families,Retail,"SOUTH AMERICA",44.00,680,29921
2019-09-02,35,9,September,2019,C2,"Middle Aged",Couples,Shopify,EUROPE,239.07,147,35143
2019-09-02,35,9,September,2019,F2,"Middle Aged",Families,Shopify,USA,205.19,1858,381243
2019-09-02,35,9,September,2019,F1,"Young Adults",Families,Retail,ASIA,50.83,88440,4494990
2019-09-02,35,9,September,2019,F1,"Young Adults",Families,Retail,AFRICA,38.24,22753,870119
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Retail,AFRICA,46.06,31364,1444528
2019-09-02,35,9,September,2019,F1,"Young Adults",Families,Shopify,AFRICA,187.88,2328,437386
2019-09-02,35,9,September,2019,F1,"Young Adults",Families,Shopify,ASIA,179.11,1808,323839
2019-09-02,35,9,September,2019,C4,Retirees,Couples,Shopify,ASIA,118.00,36,4248
2019-09-02,35,9,September,2019,F2,"Middle Aged",Families,Retail,ASIA,33.08,67519,2233404
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Retail,AFRICA,28.53,1663181,47444558
2019-09-02,35,9,September,2019,F1,"Young Adults",Families,Shopify,OCEANIA,188.62,3933,741862
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Shopify,ASIA,153.76,295,45360
2019-09-02,35,9,September,2019,F2,"Middle Aged",Families,Shopify,ASIA,186.81,2402,448715
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Retail,EUROPE,49.17,2481,121985
2019-09-02,35,9,September,2019,F2,"Middle Aged",Families,Retail,AFRICA,36.56,60927,2227736
2019-09-02,35,9,September,2019,C3,Retirees,Couples,Retail,ASIA,45.95,218051,10019733
2019-09-02,35,9,September,2019,C3,Retirees,Couples,Shopify,OCEANIA,200.36,3800,761366
2019-09-02,35,9,September,2019,C3,Retirees,Couples,Retail,USA,57.64,92238,5316991
2019-09-02,35,9,September,2019,C4,Retirees,Couples,Retail,EUROPE,52.70,4094,215742
2019-09-02,35,9,September,2019,C1,"Young Adults",Couples,Retail,CANADA,26.78,29001,776593
2019-09-02,35,9,September,2019,F2,"Middle Aged",Families,Retail,"SOUTH AMERICA",52.14,991,51670
2019-09-02,35,9,September,2019,C1,"Young Adults",Couples,Shopify,USA,176.34,735,129611
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Retail,OCEANIA,47.53,41677,1980807
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Retail,EUROPE,34.36,103972,3572393
2019-09-02,35,9,September,2019,F2,"Middle Aged",Families,Shopify,OCEANIA,200.35,5718,1145596
2019-09-02,35,9,September,2019,C2,"Middle Aged",Couples,Shopify,USA,146.08,220,32138
2019-09-02,35,9,September,2019,C4,Retirees,Couples,Shopify,CANADA,197.56,71,14027
2019-09-02,35,9,September,2019,C2,"Middle Aged",Couples,Shopify,"SOUTH AMERICA",183.92,49,9012
2019-09-02,35,9,September,2019,C4,Retirees,Couples,Shopify,USA,199.38,149,29707
2019-09-02,35,9,September,2019,C1,"Young Adults",Couples,Retail,"SOUTH AMERICA",23.00,2377,54661
2019-09-02,35,9,September,2019,C3,Retirees,Couples,Retail,EUROPE,55.67,13725,764041
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Retail,USA,42.72,29370,1254576
2019-09-02,35,9,September,2019,C4,Retirees,Couples,Shopify,OCEANIA,144.99,90,13049
2019-09-02,35,9,September,2019,C4,Retirees,Couples,Retail,"SOUTH AMERICA",40.47,201,8134
2019-09-02,35,9,September,2019,C4,Retirees,Couples,Retail,ASIA,29.61,48198,1427306
2019-09-02,35,9,September,2019,C1,"Young Adults",Couples,Retail,"SOUTH AMERICA",29.40,2662,78261
2019-09-02,35,9,September,2019,F2,"Middle Aged",Families,Shopify,AFRICA,194.11,3741,726158
2019-09-02,35,9,September,2019,C1,"Young Adults",Couples,Shopify,"SOUTH AMERICA",160.08,26,4162
2019-09-02,35,9,September,2019,C4,Retirees,Couples,Retail,USA,36.78,16800,617978
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Shopify,"SOUTH AMERICA",174.78,60,10487
2019-09-02,35,9,September,2019,F3,Retirees,Families,Retail,EUROPE,43.09,1736,74812
2019-09-02,35,9,September,2019,C3,Retirees,Couples,Shopify,ASIA,135.93,235,31943
2019-09-02,35,9,September,2019,F2,"Middle Aged",Families,Retail,OCEANIA,55.07,327173,18016510
2019-09-02,35,9,September,2019,C1,"Young Adults",Couples,Retail,CANADA,42.54,53441,2273293
2019-09-02,35,9,September,2019,C1,"Young Adults",Couples,Shopify,"SOUTH AMERICA",193.14,64,12361
2019-09-02,35,9,September,2019,F3,Retirees,Families,Retail,EUROPE,63.01,16791,1058005
2019-09-02,35,9,September,2019,F2,"Middle Aged",Families,Retail,AFRICA,55.50,261823,14530975
2019-09-02,35,9,September,2019,C2,"Middle Aged",Couples,Retail,CANADA,44.25,20713,916554
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Shopify,CANADA,161.85,103,16671
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Shopify,OCEANIA,165.36,563,93099
2019-09-02,35,9,September,2019,F3,Retirees,Families,Retail,AFRICA,56.93,374948,21347008
2019-09-02,35,9,September,2019,F2,"Middle Aged",Families,Retail,CANADA,56.26,56869,3199590
2019-09-02,35,9,September,2019,C1,"Young Adults",Couples,Shopify,USA,137.83,134,18469
2019-09-02,35,9,September,2019,F3,Retirees,Families,Shopify,CANADA,126.72,32,4055
2019-09-02,35,9,September,2019,F2,"Middle Aged",Families,Shopify,USA,152.88,144,22014
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Retail,ASIA,34.07,87189,2970937
2019-09-02,35,9,September,2019,F1,"Young Adults",Families,Retail,EUROPE,63.59,6187,393412
2019-09-02,35,9,September,2019,C3,Retirees,Couples,Retail,CANADA,51.96,56673,2944651
2019-09-02,35,9,September,2019,C2,"Middle Aged",Couples,Retail,"SOUTH AMERICA",28.62,724,20718
2019-09-02,35,9,September,2019,F3,Retirees,Families,Retail,CANADA,36.68,17644,647115
2019-09-02,35,9,September,2019,F3,Retirees,Families,Shopify,"SOUTH AMERICA",210.23,40,8409
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Retail,"SOUTH AMERICA",42.18,159,6707
2019-09-02,35,9,September,2019,C2,"Middle Aged",Couples,Retail,OCEANIA,27.61,97175,2682996
2019-09-02,35,9,September,2019,F1,"Young Adults",Families,Retail,USA,42.44,11653,494535
2019-09-02,35,9,September,2019,C2,"Middle Aged",Couples,Shopify,EUROPE,145.23,13,1888
2019-09-02,35,9,September,2019,C3,Retirees,Couples,Retail,"SOUTH AMERICA",38.31,905,34669
2019-09-02,35,9,September,2019,C1,"Young Adults",Couples,Shopify,OCEANIA,127.29,357,45442
2019-09-02,35,9,September,2019,C4,Retirees,Couples,Retail,USA,55.03,36086,1985730
2019-09-02,35,9,September,2019,C1,"Young Adults",Couples,Retail,AFRICA,38.04,168482,6408684
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Retail,"SOUTH AMERICA",40.54,402040,16300002
2019-09-02,35,9,September,2019,F3,Retirees,Families,Retail,USA,39.69,25906,1028321
2019-09-02,35,9,September,2019,F2,"Middle Aged",Families,Shopify,ASIA,153.21,244,37383
2019-09-02,35,9,September,2019,F1,"Young Adults",Families,Retail,CANADA,39.49,6653,262747
2019-09-02,35,9,September,2019,F1,"Young Adults",Families,Shopify,"SOUTH AMERICA",240.46,63,15149
2019-09-02,35,9,September,2019,F3,Retirees,Families,Shopify,AFRICA,209.60,1984,415842
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Shopify,USA,195.64,139,27194
2019-09-02,35,9,September,2019,C4,Retirees,Couples,Shopify,OCEANIA,182.78,611,111678
2019-09-02,35,9,September,2019,F1,"Young Adults",Families,Retail,OCEANIA,53.56,143655,7693840
2019-09-02,35,9,September,2019,F1,"Young Adults",Families,Shopify,EUROPE,219.50,137,30072
2019-09-02,35,9,September,2019,C2,"Middle Aged",Couples,Retail,OCEANIA,40.24,151294,6087686
2019-09-02,35,9,September,2019,F1,"Young Adults",Families,Retail,USA,62.51,39340,2459050
2019-09-02,35,9,September,2019,F1,"Young Adults",Families,Retail,EUROPE,41.88,976,40875
2019-09-02,35,9,September,2019,F1,"Young Adults",Families,Shopify,CANADA,141.99,81,11501
2019-09-02,35,9,September,2019,C3,Retirees,Couples,Shopify,"SOUTH AMERICA",151.33,33,4994
2019-09-02,35,9,September,2019,C4,Retirees,Couples,Shopify,AFRICA,148.85,54,8038
2019-09-02,35,9,September,2019,C4,Retirees,Couples,Retail,AFRICA,34.03,42613,1450109
2019-09-02,35,9,September,2019,F2,"Middle Aged",Families,Retail,EUROPE,63.45,13251,840793
2019-09-02,35,9,September,2019,C1,"Young Adults",Couples,Retail,ASIA,22.21,116063,2578259
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Shopify,USA,180.34,2173,391873
2019-09-02,35,9,September,2019,C1,"Young Adults",Couples,Retail,OCEANIA,37.01,234726,8686459
2019-09-02,35,9,September,2019,C1,"Young Adults",Couples,Shopify,EUROPE,199.75,105,20974
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Shopify,CANADA,160.69,1243,199735
2019-09-02,35,9,September,2019,C1,"Young Adults",Couples,Retail,USA,28.68,33532,961642
2019-09-02,35,9,September,2019,C1,"Young Adults",Couples,Shopify,CANADA,159.30,474,75510
2019-09-02,35,9,September,2019,F2,"Middle Aged",Families,Retail,EUROPE,45.55,1623,73923
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Retail,CANADA,49.27,7722,380439
2019-09-02,35,9,September,2019,C3,Retirees,Couples,Shopify,OCEANIA,156.88,468,73420
2019-09-02,35,9,September,2019,C1,"Young Adults",Couples,Shopify,AFRICA,131.73,233,30693
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Shopify,USA,191.07,211,40315
2019-09-02,35,9,September,2019,C3,Retirees,Couples,Shopify,AFRICA,157.41,283,44548
2019-09-02,35,9,September,2019,C1,"Young Adults",Couples,Retail,EUROPE,45.96,13287,610653
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Shopify,AFRICA,185.04,228,42189
2019-09-02,35,9,September,2019,C2,"Middle Aged",Couples,Retail,AFRICA,31.03,52589,1631938
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Retail,"SOUTH AMERICA",33.58,2223,74639
2019-09-02,35,9,September,2019,F1,"Young Adults",Families,Shopify,ASIA,136.45,220,30019
2019-09-02,35,9,September,2019,F1,"Young Adults",Families,Shopify,"SOUTH AMERICA",215.83,6,1295
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Shopify,CANADA,191.48,81,15510
2019-09-02,35,9,September,2019,C4,Retirees,Couples,Retail,OCEANIA,31.98,58904,1883706
2019-09-02,35,9,September,2019,F2,"Middle Aged",Families,Retail,OCEANIA,35.37,86361,3054492
2019-09-02,35,9,September,2019,C1,"Young Adults",Couples,Shopify,ASIA,154.36,978,150960
2019-09-02,35,9,September,2019,C3,Retirees,Couples,Shopify,AFRICA,197.96,2140,423643
2019-09-02,35,9,September,2019,C4,Retirees,Couples,Shopify,CANADA,100.31,13,1304
2019-09-02,35,9,September,2019,F1,"Young Adults",Families,Shopify,USA,194.65,1398,272114
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Shopify,AFRICA,170.35,274,46677
2019-09-02,35,9,September,2019,C4,Retirees,Couples,Shopify,ASIA,167.30,247,41323
2019-09-02,35,9,September,2019,C3,Retirees,Couples,Retail,OCEANIA,49.43,312244,15434492
2019-09-02,35,9,September,2019,C3,Retirees,Couples,Shopify,EUROPE,258.28,149,38483
2019-09-02,35,9,September,2019,C3,Retirees,Couples,Shopify,CANADA,180.00,658,118438
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Shopify,OCEANIA,184.61,413,76243
2019-09-02,35,9,September,2019,C2,"Middle Aged",Couples,Shopify,AFRICA,145.66,301,43843
2019-09-02,35,9,September,2019,C3,Retirees,Couples,Shopify,CANADA,141.00,89,12549
2019-09-02,35,9,September,2019,C4,Retirees,Couples,Retail,"SOUTH AMERICA",48.38,293,14176
2019-09-02,35,9,September,2019,F3,Retirees,Families,Retail,OCEANIA,34.74,103015,3578330
2019-09-02,35,9,September,2019,F3,Retirees,Families,Shopify,EUROPE,327.25,4,1309
2019-09-02,35,9,September,2019,C2,"Middle Aged",Couples,Shopify,OCEANIA,145.76,700,102033
2019-09-02,35,9,September,2019,F1,"Young Adults",Families,Shopify,USA,155.91,165,25725
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Retail,ASIA,25.28,1970900,49824686
2019-09-02,35,9,September,2019,C3,Retirees,Couples,Retail,ASIA,31.16,110347,3438563
2019-09-02,35,9,September,2019,F3,Retirees,Families,Retail,ASIA,32.41,84116,2726150
2019-09-02,35,9,September,2019,C2,"Middle Aged",Couples,Retail,EUROPE,49.42,8733,431556
2019-09-02,35,9,September,2019,C2,"Middle Aged",Couples,Retail,ASIA,27.55,77230,2127368
2019-09-02,35,9,September,2019,C2,"Middle Aged",Couples,Shopify,USA,198.01,1282,253849
2019-09-02,35,9,September,2019,C4,Retirees,Couples,Shopify,"SOUTH AMERICA",189.00,7,1323
2019-09-02,35,9,September,2019,C3,Retirees,Couples,Retail,AFRICA,51.43,261333,13441397
2019-09-02,35,9,September,2019,C4,Retirees,Couples,Retail,CANADA,33.70,12250,412832
2019-09-02,35,9,September,2019,C2,"Middle Aged",Couples,Retail,"SOUTH AMERICA",39.96,773,30886
2019-09-02,35,9,September,2019,C4,Retirees,Couples,Shopify,"SOUTH AMERICA",122.00,6,732
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Shopify,EUROPE,249.88,17,4248
2019-09-02,35,9,September,2019,F1,"Young Adults",Families,Retail,AFRICA,56.22,96168,5406650
2019-09-02,35,9,September,2019,F3,Retirees,Families,Shopify,CANADA,194.53,562,109327
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Shopify,AFRICA,173.25,3967,687285
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Retail,USA,53.42,11054,590456
2019-09-02,35,9,September,2019,F1,"Young Adults",Families,Retail,ASIA,34.23,29617,1013870
2019-09-02,35,9,September,2019,C3,Retirees,Couples,Retail,AFRICA,35.81,101502,3634903
2019-09-02,35,9,September,2019,C2,"Middle Aged",Couples,Shopify,OCEANIA,190.26,3917,745255
2019-09-02,35,9,September,2019,F3,Retirees,Families,Shopify,USA,226.53,893,202293
2019-09-02,35,9,September,2019,C2,"Middle Aged",Couples,Retail,CANADA,30.89,13616,420571
2019-09-02,35,9,September,2019,C2,"Middle Aged",Couples,Shopify,"SOUTH AMERICA",194.59,107,20821
2019-09-02,35,9,September,2019,C3,Retirees,Couples,Shopify,USA,160.68,161,25870
2019-09-02,35,9,September,2019,F3,Retirees,Families,Retail,"SOUTH AMERICA",51.65,1067,55107
2019-09-02,35,9,September,2019,F1,"Young Adults",Families,Shopify,CANADA,176.76,716,126558
2019-09-02,35,9,September,2019,F3,Retirees,Families,Retail,"SOUTH AMERICA",40.27,271,10913
2019-09-02,35,9,September,2019,F1,"Young Adults",Families,Shopify,AFRICA,157.98,181,28594
2019-09-02,35,9,September,2019,F3,Retirees,Families,Shopify,ASIA,123.88,106,13131
2019-09-02,35,9,September,2019,F3,Retirees,Families,Shopify,OCEANIA,161.58,201,32478
2019-09-02,35,9,September,2019,C3,Retirees,Couples,Retail,USA,39.07,42499,1660512
2019-09-02,35,9,September,2019,C1,"Young Adults",Couples,Retail,OCEANIA,23.59,149486,3526885
2019-09-02,35,9,September,2019,C1,"Young Adults",Couples,Shopify,EUROPE,221.95,20,4439
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Retail,CANADA,39.31,20241,795670
2019-09-02,35,9,September,2019,C2,"Middle Aged",Couples,Shopify,ASIA,136.20,348,47399
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Shopify,"SOUTH AMERICA",290.83,6,1745
2019-09-02,35,9,September,2019,F3,Retirees,Families,Shopify,OCEANIA,210.38,3259,685625
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Shopify,ASIA,166.57,205,34146
2019-09-02,35,9,September,2019,C4,Retirees,Couples,Retail,CANADA,50.57,26734,1352054
2019-09-02,35,9,September,2019,F2,"Middle Aged",Families,Retail,USA,60.80,90970,5531002
2019-09-02,35,9,September,2019,C4,Retirees,Couples,Retail,ASIA,45.34,97946,4441254
2019-09-02,35,9,September,2019,F2,"Middle Aged",Families,Shopify,CANADA,190.85,1094,208793
2019-09-02,35,9,September,2019,C1,"Young Adults",Couples,Retail,USA,43.38,52843,2292354
2019-09-02,35,9,September,2019,F2,"Middle Aged",Families,Shopify,OCEANIA,160.05,432,69143
2019-09-02,35,9,September,2019,C1,"Young Adults",Couples,Retail,AFRICA,25.33,88559,2243507
2019-09-02,35,9,September,2019,C1,"Young Adults",Couples,Shopify,OCEANIA,176.97,2402,425075
2019-09-02,35,9,September,2019,C2,"Middle Aged",Couples,Shopify,CANADA,135.02,92,12422
2019-09-02,35,9,September,2019,F2,"Middle Aged",Families,Shopify,EUROPE,253.84,216,54830
2019-09-02,35,9,September,2019,F2,"Middle Aged",Families,Retail,USA,39.45,26561,1047870
2019-09-02,35,9,September,2019,C2,"Middle Aged",Couples,Retail,USA,34.07,24266,826796
2019-09-02,35,9,September,2019,C1,"Young Adults",Couples,Shopify,ASIA,116.57,229,26695
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Retail,USA,31.15,571701,17806668
2019-09-02,35,9,September,2019,F3,Retirees,Families,Retail,CANADA,56.95,86300,4914699
2019-09-02,35,9,September,2019,C4,Retirees,Couples,Shopify,AFRICA,182.08,337,61361
2019-09-02,35,9,September,2019,C3,Retirees,Couples,Retail,OCEANIA,33.05,137763,4553666
2019-09-02,35,9,September,2019,C3,Retirees,Couples,Shopify,EUROPE,226.64,11,2493
2019-09-02,35,9,September,2019,F3,Retirees,Families,Shopify,AFRICA,161.76,115,18602
2019-09-02,35,9,September,2019,C4,Retirees,Couples,Retail,OCEANIA,49.97,139847,6987656
2019-09-02,35,9,September,2019,C3,Retirees,Couples,Retail,CANADA,35.37,26759,946597
2019-09-02,35,9,September,2019,C4,Retirees,Couples,Shopify,EUROPE,223.50,16,3576
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Shopify,ASIA,153.64,4174,641314
2019-09-02,35,9,September,2019,C4,Retirees,Couples,Shopify,USA,141.69,16,2267
2019-09-02,35,9,September,2019,F3,Retirees,Families,Retail,USA,62.71,131762,8262174
2019-09-02,35,9,September,2019,C2,"Middle Aged",Couples,Shopify,ASIA,178.36,1819,324445
2019-09-02,35,9,September,2019,C2,"Middle Aged",Couples,Retail,EUROPE,35.78,2668,95455
2019-09-02,35,9,September,2019,F3,Retirees,Families,Shopify,ASIA,191.35,1451,277652
2019-09-02,35,9,September,2019,F1,"Young Adults",Families,Shopify,OCEANIA,158.06,343,54216
2019-09-02,35,9,September,2019,F3,Retirees,Families,Shopify,EUROPE,321.70,110,35387
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Retail,EUROPE,42.79,4416,188961
2019-09-02,35,9,September,2019,F3,Retirees,Families,Shopify,"SOUTH AMERICA",130.50,4,522
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Retail,AFRICA,38.80,79051,3067407
2019-09-02,35,9,September,2019,F2,"Middle Aged",Families,Retail,ASIA,50.33,206389,10388397
2019-09-02,35,9,September,2019,F3,Retirees,Families,Shopify,USA,152.02,45,6841
2019-09-02,35,9,September,2019,C1,"Young Adults",Couples,Retail,EUROPE,30.14,4270,128719
2019-09-02,35,9,September,2019,C1,"Young Adults",Couples,Retail,ASIA,34.29,162315,5565477
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Shopify,EUROPE,226.17,24,5428
2019-09-02,35,9,September,2019,C4,Retirees,Couples,Retail,AFRICA,51.63,106988,5523611
2019-09-02,35,9,September,2019,F2,"Middle Aged",Families,Shopify,CANADA,158.72,79,12539
2019-09-02,35,9,September,2019,C3,Retirees,Couples,Shopify,ASIA,188.59,1602,302115
2019-09-02,35,9,September,2019,C3,Retirees,Couples,Shopify,USA,208.71,1277,266528
2019-09-02,35,9,September,2019,C3,Retirees,Couples,Shopify,"SOUTH AMERICA",203.97,88,17949
2019-09-02,35,9,September,2019,F3,Retirees,Families,Retail,AFRICA,37.16,64086,2381469
2019-09-02,35,9,September,2019,F2,"Middle Aged",Families,Retail,CANADA,36.79,16357,601765
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Retail,OCEANIA,34.99,116054,4060201
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Shopify,OCEANIA,178.87,8086,1446353
2019-09-02,35,9,September,2019,C3,Retirees,Couples,Retail,EUROPE,41.13,3777,155351
2019-09-02,35,9,September,2019,F2,"Middle Aged",Families,Shopify,"SOUTH AMERICA",207.88,34,7068
2019-09-02,35,9,September,2019,C1,"Young Adults",Couples,Shopify,CANADA,141.49,68,9621
2019-09-02,35,9,September,2019,C4,Retirees,Couples,Retail,EUROPE,38.32,1132,43380
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Retail,ASIA,41.06,30940,1270286
2019-09-02,35,9,September,2019,F3,Retirees,Families,Retail,OCEANIA,56.18,514740,28917388
2019-09-02,35,9,September,2019,F2,"Middle Aged",Families,Shopify,AFRICA,158.17,272,43021
2019-09-02,35,9,September,2019,C2,"Middle Aged",Couples,Retail,AFRICA,43.98,102454,4505579
2019-09-02,35,9,September,2019,F3,Retirees,Families,Retail,ASIA,50.96,366110,18656878
2019-09-02,35,9,September,2019,F1,"Young Adults",Families,Retail,OCEANIA,36.10,40157,1449672
2019-09-02,35,9,September,2019,F1,"Young Adults",Families,Shopify,EUROPE,246.11,9,2215
2019-09-02,35,9,September,2019,C2,"Middle Aged",Couples,Shopify,CANADA,177.94,551,98047
2019-09-02,35,9,September,2019,C1,"Young Adults",Couples,Shopify,AFRICA,164.28,1386,227697
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Shopify,"SOUTH AMERICA",194.25,1396,271167
2019-09-02,35,9,September,2019,C2,"Middle Aged",Couples,Retail,USA,50.00,39469,1973371
2019-09-02,35,9,September,2019,F2,"Middle Aged",Families,Retail,"SOUTH AMERICA",37.09,414,15355
2019-09-02,35,9,September,2019,C3,Retirees,Couples,Retail,"SOUTH AMERICA",48.45,1138,55133
2019-09-02,35,9,September,2019,F1,"Young Adults",Families,Retail,CANADA,56.31,24034,1353347
2019-09-02,35,9,September,2019,Unknown,Unknown,Unknown,Retail,CANADA,27.56,427517,11780597
2019-09-02,35,9,September,2019,F2,"Middle Aged",Families,Shopify,EUROPE,235.00,13,3055
2019-09-02,35,9,September,2019,C2,"Middle Aged",Couples,Shopify,AFRICA,195.55,1998,390699
2019-09-02,35,9,September,2019,F1,"Young Adults",Families,Retail,"SOUTH AMERICA",39.31,309,12147
2019-09-02,35,9,September,2019,F2,"Middle Aged",Families,Shopify,"SOUTH AMERICA",186.62,13,2426
2019-08-26,34,8,August,2019,Unknown,Unknown,Unknown,Shopify,USA,158.85,198,31453
2019-08-26,34,8,August,2019,C1,"Young Adults",Couples,Shopify,"SOUTH AMERICA",176.64,55,9715
2019-08-26,34,8,August,2019,Unknown,Unknown,Unknown,Shopify,CANADA,154.49,114,17612
2019-08-26,34,8,August,2019,C2,"Middle Aged",Couples,Retail,OCEANIA,39.97,151645,6060659
2019-08-26,34,8,August,2019,F1,"Young Adults",Families,Retail,USA,59.21,39373,2331130
2019-08-26,34,8,August,2019,F1,"Young Adults",Families,Retail,ASIA,48.91,89117,4359018
2019-08-26,34,8,August,2019,C3,Retirees,Couples,Retail,AFRICA,51.33,264733,13589148
2019-08-26,34,8,August,2019,C3,Retirees,Couples,Retail,OCEANIA,49.19,316112,15549515
2019-08-26,34,8,August,2019,C3,Retirees,Couples,Shopify,EUROPE,279.07,140,39070
2019-08-26,34,8,August,2019,C4,Retirees,Couples,Retail,USA,36.53,16978,620223
2019-08-26,34,8,August,2019,C3,Retirees,Couples,Retail,EUROPE,54.42,13913,757125
